NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DEBT_TO_INCOME,ANNUITY_TO_INCOME,CREDIT_TO_ANNUITY,CREDIT_TO_GOODS,GOODS_PRICE_DIFF,INCOME_PER_MEMBER,INCOME_PER_CHILD,AGE_YEARS,AGE_GROUP,EMPLOYED_YEARS,EMPLOYMENT_RATIO,REGISTRATION_YEARS,ID_PUBLISH_YEARS,EXT_SOURCE_MEAN,EXT_SOURCE_STD,EXT_SOURCE_MIN,EXT_SOURCE_MAX,EXT_SOURCE_RANGE,EXT_23_PRODUCT,EXT_23_RATIO,DOCUMENT_COUNT,SOCIAL_CIRCLE_DEFAULTS,COMPOSITE_RISK_SCORE
0.03351108714816783,0.1478395769741199,-0.2881419996577719,-0.05785534983623389,0.0009027567381502973,-0.001419764579225021,0.0051947982680676,0.07492000498397891,-0.09498790489825704,-0.01933298403196306,-0.08300111742616507,-0.19606150606978068,-0.0277927141314301,0.0010634691687575763,-0.048935231223753886,0.010090085591386714,0.03715288951784459,0.008512880231918797,0.053815795522432014,-0.022422776077116624,-0.00033832781197312776,0.0,0.06630899710590586,0.0033390451247172727,0.010431668550373016,-0.019131379487887623,0.007275102636113437,-0.0007191477489902092,0.03046119672583396,0.021992462147648904,0.0003224276667610185,0.0001087819049643658,0.00016970396985421235,-0.0007882979528207802,0.0004535201042700104,0.01644752821602036,0.01476333127705251,-0.00279258771762001,0.04230204121826728,0.11177369659249732,-0.10613247478733202,-0.031017095217277763,0.018655420558170748,0.01598948823517879,0.0,-0.04423782301677791,0.0,0.0031479810723287543,0.009562877769793808,0.0,0.011163149814169486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004370109599229773,-0.10665730128024598,0.00035623688610933284,-0.2042610097505332,0.0031656369914655506,-0.0076388863559884255,-0.055241993553571414,0.08576061818120614,0.10731208069781571,0.008658899196935983,0.001466922139242058,0.016163983712190823,-0.05655364323237476,0.005899045038438137,0.08283830212536991,0.003010025482189784,0.031478342898687964,-0.20482098867983345,0.0028568410861398476,0.030314376817527085,0.10094290702211746,0.0011800537667099212,-0.006014541500386151,0.021898480744963034,0.00494439957119785,0.019014126098440803,0.009832626736226785
0.08706319989329339,-0.0817754625106597,0.10555189970522244,0.1121237313440273,-0.0016049173088602446,0.0005244848349915173,0.002601519156956286,0.08438597606817894,0.13633434963801494,-0.01303794592791866,-0.06764505865055796,-0.32290525174533447,0.010450693425884406,0.002222001043110381,-0.0693029224276962,0.0033024094952983185,0.03214334191051359,-0.025964055424934646,0.016808273368973826,-0.027788498847808124,0.008268251271679971,0.0,-0.22298255241402123,0.006935611286505492,-0.2570328338069122,-0.023569237578700435,0.006160909965256225,-0.0016525782651149374,0.005030611611551877,-0.109496806194432,0.000236610645080688,8.622071083921076e-05,0.00017700782685589785,-0.0016662406682411864,0.002327930037563542,0.01223576464093901,0.0004963883837862545,0.03488970842900313,0.009927684261729628,0.04669516202023015,-0.05737722551460949,-0.08260830424210676,-0.030011400822667268,0.042561243540380156,0.0,0.1000090155831509,0.0,0.0035033875879337535,0.05086528582831641,0.0,0.024064917600861404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.780164311982325e-05,-0.01531129828205136,-0.0012810725915466219,-0.034873365566809394,0.0032280248508920082,0.024242071543721447,0.043064803348558306,-0.07756864143361793,-0.03217888718236538,-0.00046566455188933145,-0.0005177062791613539,0.01595151141772036,0.04285032566892978,0.0041000724841626784,0.06409335588069885,-0.011030322369700443,0.01977050216533902,-0.22096433758530315,0.003970726946076704,-0.3327920901053461,0.08047137401636258,0.0009674503276300058,-0.007508644943586497,0.02045327285861701,-0.03235152214820575,-0.018943872182789034,-0.01367659221667577
0.03165979574136165,-0.09989090110934531,0.10984709318597152,0.06324043944243636,0.000689074318231714,-0.0014968565544587027,-0.0317164093700734,-0.13810143647695483,0.03430795383696618,-0.0098396126910547,-0.015899942367355473,0.03267584755785853,-0.005207497375441841,0.0023005522860923026,0.025893667438962115,0.003129115931640851,0.0381144195002385,0.012009119117250472,-0.13383533322433935,-0.023605488096361336,-0.002589586308033037,0.0,0.06440736202740709,-0.14331665624318032,-0.12793153500972482,0.022948402173023345,0.012740870923242546,-0.0006106894343849462,-0.007769603441922617,0.024411262564284136,0.0005541973331614732,6.967702880702277e-05,0.00019017609095727726,-0.0010708142545800116,0.00038218976678825356,0.016594076326984637,0.13042955786415966,0.02906785862576472,-0.008293485424729881,0.03515654592475815,-0.05308108948415171,-0.10665232304307501,-0.03220284942271702,-0.14856940415522718,0.0,-0.041751312982912576,0.0,0.0038190500097850504,0.012123770787696131,0.0,0.01417654679060742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.47032156680634e-05,-0.006948689987660515,-0.0025104243192751595,-0.033513342892283034,-0.005821514219491041,-0.01213875510236012,0.17674082561827809,0.07005039583840776,-0.021781793113823094,0.0006907138074425329,0.0005008083213497294,0.004432900506282102,0.027408697890695152,0.019241027005094176,0.06299992703080179,0.002835836041491923,-0.11588006577436513,0.23912554245087164,0.007277567369522471,0.17277476655665833,0.0334599301058635,0.0018144998325482836,0.008671813143576419,-0.10196947132874018,0.003665709368637979,-0.0169008868181997,-0.01872572835114293
0.027030456972870064,-0.06787068099238612,0.055428593964876836,-0.05643140536574614,0.0009390840812700676,-7.212836942457945e-05,-0.0107072742254646,-0.09264523889255731,0.06283792813255976,-0.020376574968660386,-0.022749433317438957,0.0198105346382738,-0.019323413813279757,0.0011107795271830918,0.01940002554761917,0.009452192728121379,-0.03032246013495903,0.008223836226565733,0.0015829726128499166,0.3092227844281514,-0.002654682961599464,0.0,0.05684284546446659,-0.09697781881111066,-0.045052216397954675,-0.013368751877589522,0.013648817669285046,0.0002484967351923004,0.02494109079555213,0.033451444527343215,0.0007271479868700563,0.0001087819049643658,0.00012036131216404468,-0.0008314711799195433,0.0017196429309159437,0.007843250963350592,-0.33472321839857433,0.04959034288466553,0.15268568727651327,0.03686411970730231,-0.10338792868425635,-0.08652716677252822,-0.04211722084689871,0.06836497568512143,0.0,-0.05055361790658391,0.0,0.0015196618453896678,0.011599179042161486,0.0,0.012813429905626282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012189098555057947,-0.012438666700928271,-0.24144666139538434,-0.1300242507317679,0.002248963793898824,-0.009501809375585663,0.08547276701157791,-0.06490633399436578,-0.025530156249349414,0.0003934162765624965,-0.002413380474427403,0.011682340697720412,-0.3835563573561654,-0.015762251175578706,-0.0006372132145793135,0.00416103272176594,0.0026796483471561235,0.8551153758568751,-0.0034688942655960726,0.3347370947986727,0.10833417750464382,-0.0008860509185290463,0.09413061942581849,0.05152460588481036,0.003297285025762328,-0.0216175644813759,0.07237890695780946
0.04490836772273312,0.14378418172257776,-0.25043851314215126,-0.02532391865367338,0.0010629112667440877,0.023920992610614176,0.007162945271874765,0.08333506619034003,0.14005370862281435,-0.010575438879967373,-0.009331936239484683,0.0575257961203261,-0.021657010815980465,0.0010066427616668612,0.021946056802554282,-0.001655732246928322,0.03308551255818342,0.01237635707561463,0.013507131090698303,-0.020689514917762927,-0.0013820944840159844,0.0,0.03452984158345044,0.005987419283089847,0.010901416295846327,-0.013860679908749281,0.010800523320352884,-1.918690488188675e-05,0.0015037113894842923,0.011549868309769722,0.0002467555380397978,0.0012394751199595558,0.00031469844367701616,0.007769789288459943,-0.007048297390990964,-0.07371370193869313,0.005668528849457125,0.035783255867317,0.07629058459757052,0.05876229197824788,-0.05121208125797906,-0.04687927080611104,0.026442496944975115,0.06345411769783814,0.0,0.05138133432591824,0.0,0.001699373276833537,0.02178211051382241,0.0,-0.27064882910133736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011776197805239048,-0.13736674013040398,-0.012120431343093319,-0.18673417420763977,-0.027997260299749645,-0.007330712484308129,0.19393498800118958,-0.07981967548308533,-0.03200376329438849,0.0003755008749486686,0.009231484705439183,-0.025337691582475886,-0.020524557139707803,0.010604703841037622,0.05509906177331833,0.0038721450338581693,0.011741806446209981,0.7106929673590667,0.0026621824007069393,0.20602680445064142,0.03590557744082304,0.0007910387157656544,0.09635416692318675,0.03928994249051991,0.007913149726523813,0.005481679110899878,0.0010232688896800223
0.0418324968933463,-0.02028383775727284,0.10215282633670399,-0.08232802748844663,0.000931198154065742,-0.00284627167378207,-0.0030142250339678916,-0.01855105436985553,-0.10619722820210903,-0.010144850834539493,-0.056939103931783405,0.03910230911436911,-0.029006478171959407,0.0011209834662319546,0.04852584499773467,0.0009142440809574075,-0.008611998089746165,0.0008267250200269453,-0.04336013445304871,-0.02767387118725629,-0.0009969300909813755,0.0,0.048127887768508786,0.0076239181565387545,-0.1381613301889391,-0.02306304543208639,0.007096963141690828,-0.00040266763298025924,0.029301312482983746,-0.11515206697607505,0.000648654047549366,0.0001218478814547539,0.001216131783188957,-0.0004944261951412669,0.0004628275084628358,0.01181667312131053,0.004426422966714463,0.025501658114005423,-0.0690705161887077,-0.13558622731598927,-0.05224355997844414,0.008270130584835259,-0.03156654350886824,-0.030806757016396277,0.0,-0.048068154168074556,0.0,0.001473215834017121,0.012500299696113708,0.0,0.013213065674040226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029930937157492994,-0.11170106032413431,0.002745683510646411,-0.10017071633511598,-0.008703304988146516,0.0072616866641292965,-0.11626428191759361,-0.08508984889933932,-0.05505366686026251,-0.008866302945787684,-0.00103636228164791,0.003913898091980718,0.023042169338149232,-0.006365327970679725,0.02147003480849956,0.002192269894319028,-0.03572842121260381,-0.5095739533848698,-0.01882870675504234,-0.5008419962052296,-0.11231141571769772,-0.008107800444210432,-0.009621662045958806,0.0356839052795754,0.0037436363656367633,-0.016540433145344608,0.04277348732102428
0.029375629058814415,-0.08459186406739946,-0.29177988682181477,-0.059831493850556645,0.0008426423478310167,-0.0017567696804371416,-0.012075769678606043,-0.1306258640761338,0.05594850495652074,-0.021810004958132297,-0.02678271734216928,0.03645226353913803,-0.019892051411768773,0.0011097452932566192,-0.0663464973459641,-0.00328171695184847,0.05157814441255377,0.011135351401897855,0.027185872783443036,-0.022547737503097572,-0.0025718119006884685,0.0,0.06503350098659938,0.00554476291151773,-0.17986593500847117,-0.019353821355064433,0.009045660027606359,-0.0005595115449984423,0.061509879776275055,0.025422253979983295,0.0006849293811019257,0.0008196191426070576,0.0005702561054863162,-0.0008456913530200692,0.000923492029082769,0.015365556852418387,0.11398415909169624,0.017120298583353528,-0.07967170022492946,-0.10727483921827434,-0.045836611412542805,0.002007682784242249,-0.025911980508383402,0.0374919924132947,0.0,-0.04408132873577094,0.0,0.0035767845876307053,0.01149111387312224,0.0,0.010593111568740071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.24382406002704e-05,-0.004212154368977936,0.006009238369778184,-0.21427275503349463,0.0025247329702326837,-0.007821115469319472,0.10695979020653924,0.1078932533854397,-0.012104851029735112,-0.0028315590742703065,-0.0004359829218285956,0.002297110576079466,-0.2212167762902919,0.01523836415838149,0.07325389746526072,0.004082933328775559,0.020792588434152923,-0.151531324028638,0.008604997406399084,0.1095648895419805,0.0188893119890708,0.00285756503432145,-0.00884715955123138,-0.09863829143938573,0.0037543855222281187,-0.013768199291065666,-0.010825965230418145
0.026857787635144403,-0.05259769993932611,-0.23048126368338798,0.06052949639307311,0.0003583474740641563,-0.0010753541024319828,0.003709910978941706,0.009454208384101485,-0.005043023486674035,-0.010862909851111557,0.051965378139705774,0.03936800082109467,0.1894336851327213,0.002380282452156838,0.03727862624492351,0.001463427935561248,0.026053557201960523,0.012208013453161432,-0.0806332233108383,-0.022271150762896662,-0.00026417889741538035,0.0,0.043066751373561925,0.007053865193601372,-0.15910995446699422,-0.01068277767017498,0.01133224393905814,-0.0005959628187384155,-0.09986219809364348,0.018759966001159624,0.0007230894930034652,8.025471518353625e-05,0.0011720330366359762,-0.00042193911591148297,-0.004929091819312569,-0.08096834813364873,0.007790257503760677,0.026370889627085795,-0.005068574613151773,0.06194210520844224,-0.047231831842874966,-0.06493961926776064,-0.03076248296417331,0.05356300750431972,0.0,-0.046212081005322106,0.0,0.003736775776628293,0.01174300878395917,0.0,0.019904593205758776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025183983584365363,-0.009725566548099541,0.004916827835742455,-0.05366233613832356,-0.005137619337515204,0.01392958656872613,-0.08639311981821891,0.08275149982185696,0.028849989175734028,-0.006114849153505183,-0.003171265200872035,0.0035269405809552194,-0.0017971779683622839,0.021475948909282647,0.03164050634032737,0.0023920554918229644,-0.08876235593941229,0.43840547134735625,0.006724768844765673,0.31594176829944437,0.02892431351959369,0.0008462851565286835,0.008034636848434303,-0.11663662277919122,0.0036518358037790706,-0.014339993386691296,0.07350420946818852
0.027133445152338884,-0.06555368431932235,0.11493222150138492,0.09892313483064405,0.0007063342484004749,-0.001116137660726501,-0.01163150944957487,-0.12641341478357848,0.04859660042145623,-0.009621567476520109,-0.014302194779847562,0.03564801494409548,0.12446428888888428,0.001898692138632117,0.047432302657709195,0.0034749226014592176,-0.0026141736526786013,-0.0032605959203558217,-0.001778421487793671,-0.018689524019071542,0.009880055123219409,0.0,0.05034220206475821,0.005408174690278367,0.005493449860160927,-0.016185218048135136,-0.06927208246566792,0.0030322174078470793,-0.15858161289927952,0.015974180731144566,0.000478130682674017,9.332069167392437e-05,0.00017418393241209015,-0.0004646499682491821,-0.004195657043591148,-0.06142673246618058,0.013539237300769844,0.02820336770536608,-0.10573385412443437,-0.11741432958502306,-0.04709833878060195,0.011791217807201796,-0.027673378295291214,-0.059993120228621376,0.0,-0.04155293304884306,0.0,0.002619651783901236,0.011948839823166855,0.0,0.020073926164386142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019612924518767376,-0.00455800967526046,0.00857273960272545,-0.06758652135633925,0.0005495019934595814,-0.013794022669750276,0.1388174369676694,-0.06571809015317101,-0.032320695740151416,-0.002264196358426336,-0.0017636019206990331,0.0049639150015810055,0.04633343674939279,-0.005748477282999005,0.024565827385427834,0.0015850390639711566,0.01064813464820665,0.1165148650773541,0.00792265483387412,0.13557787702535973,0.07728564051086338,0.001658058361407963,-0.002318869884334297,-0.08189425478010842,0.003725649317702,-0.014426807424903845,-0.03145131137280958
0.03203725526748729,0.12483410883164836,-0.20846491300470715,0.09023410956583344,0.0003537381902539332,0.00894403931854185,-0.0020774805406469795,-0.08922257702889615,-0.14110862857915832,-0.01563529329321791,-0.062276673773011416,0.0054507473099645164,-0.03722851484290166,0.0021695580795906802,-0.06982800183057351,0.014213298454493133,-0.059200339149175746,-0.006986878396605679,0.020650348908361225,-0.02650250318565267,0.0008088391468352874,0.0,0.043783894676633114,0.002915627679247341,0.002721864241324693,-0.02169229363423383,0.014500650181777205,-0.0004980932921498014,-0.008044213635617527,0.004724118094425075,0.00019176264184335876,8.622071083921076e-05,0.00016670449596324372,-0.0004938179578854614,0.001816988446045898,0.017260224228423274,0.012454440686535654,-0.020465428109332207,0.051444507050720296,-0.10796046946240342,-0.054441068906591256,-0.0015366995474982714,-0.027539584273459036,-0.17797018376154883,0.0,-0.0482578544446034,0.0,0.002228892772141374,0.011078467941228742,0.0,0.012545758642900176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021609045780883766,-0.01800044370539082,-0.0014619319007473776,-0.30111220847074033,0.002364522919632184,-0.007088977830764131,-0.05972131998336485,-0.10155656106149376,-0.02307664731452853,0.007033314691342492,0.01173148655504575,0.016581631956090425,-0.24379956222948176,-0.01022819428789025,-0.012045693971700843,-0.0013426968338619242,0.030527044788756008,0.38982943438250395,0.004664929879304481,0.21126018802365826,0.09930594077133126,0.0005965763320625229,0.018306246537696212,0.05273025196826119,0.003864302986207231,-0.01521995635360613,0.040262608430382124
